seqnames	strand	qwidth	start	end	width	nbrJunctions	read	flag	rname	pos	mapq	NM	nbrM	nbrI	nbrD	nbrN	nbrS	nbrH	nbrP	nbrX	readLength	alignedLength	nbrPrimaryAlignments	nbrSecondaryAlignments	nbrSupplementaryAlignments
ENST00000310613.8	-	284	2881	3007	127	0	9dfb7694-d936-40c8-80cd-535dfb9f1383	272	ENST00000310613.8	2881	0	23	121	8	6	0	155	0	0	0	284	129	1	35	0
ENST00000310613.8	+	1246	2892	3157	266	0	7a8b4a28-7e77-4319-b0d6-6dba709aa76c	256	ENST00000310613.8	2892	0	24	261	2	5	0	983	0	0	0	1246	263	1	23	0
ENST00000310613.8	-	393	2892	3091	200	0	fbf2cdb3-0c99-4e8f-ad8f-6565cf606868	272	ENST00000310613.8	2892	0	14	199	1	1	0	193	0	0	0	393	200	1	21	0
ENST00000310613.8	-	271	2892	2977	86	0	31f5216e-ca88-458d-9307-f45f7e7d8455	272	ENST00000310613.8	2892	0	5	84	0	2	0	187	0	0	0	271	84	1	30	0
ENST00000310613.8	-	1504	2893	3065	173	0	3b0cb99b-b9a2-4686-920c-4817a75e244f	272	ENST00000310613.8	2893	0	25	160	0	13	0	1344	0	0	0	1504	160	1	51	0
ENST00000310613.8	+	480	2896	2980	85	0	1025c20c-35eb-4d19-b4aa-af780c88b151	256	ENST00000310613.8	2896	0	6	84	0	1	0	396	0	0	0	480	84	1	23	0
ENST00000310613.8	+	525	2898	3229	332	0	2fc93fce-b8d5-406e-9d2e-5e337b50a00f	256	ENST00000310613.8	2898	0	30	328	4	4	0	193	0	0	0	525	332	1	14	0
ENST00000310613.8	-	716	2910	3092	183	0	27f27147-d0ca-47bc-adf2-00e32a124f7b	272	ENST00000310613.8	2910	0	19	182	2	1	0	532	0	0	0	716	184	1	44	0
ENST00000310613.8	+	369	2915	3166	252	0	64d57ebf-c663-405b-989d-df8a74368531	256	ENST00000310613.8	2915	0	28	249	5	3	0	115	0	0	0	369	254	1	48	0
ENST00000310613.8	-	419	2915	3166	252	0	3eda10a7-8347-4fa5-9ebf-229a7425b5a1	272	ENST00000310613.8	2915	0	27	237	1	15	0	181	0	0	0	419	238	1	17	0
ENST00000310613.8	+	606	2917	3229	313	0	51eaf358-9054-4cee-91c7-39360166de8e	256	ENST00000310613.8	2917	0	60	307	5	6	0	294	0	0	0	606	312	1	40	0
ENST00000310613.8	+	490	2918	3209	292	0	dce3607c-4167-47b3-bbbd-e6d6c59a0ed6	256	ENST00000310613.8	2918	0	44	278	6	14	0	206	0	0	0	490	284	1	32	0
ENST00000310613.8	-	675	2919	3157	239	0	797ea922-4db0-4751-b11a-4c85d748e791	272	ENST00000310613.8	2919	0	34	228	4	11	0	443	0	0	0	675	232	1	54	0
ENST00000310613.8	+	618	2927	3012	86	0	4af6756e-26c1-4814-9002-0b8ac38c19cb	256	ENST00000310613.8	2927	0	10	86	3	0	0	529	0	0	0	618	89	1	95	1
ENST00000310613.8	+	1559	2927	3104	178	0	dc837b84-0ef2-402a-901f-2e35af238dbb	256	ENST00000310613.8	2927	0	14	175	3	3	0	1381	0	0	0	1559	178	1	67	2
ENST00000310613.8	+	282	2931	3088	158	0	1c723185-4379-4b8f-8c3b-d5c8aa0c1d13	256	ENST00000310613.8	2931	0	20	151	1	7	0	130	0	0	0	282	152	1	37	0
ENST00000310613.8	+	416	2931	3091	161	0	48a92d2b-7b20-4eee-b161-33af270fff1e	256	ENST00000310613.8	2931	0	20	158	0	3	0	258	0	0	0	416	158	1	49	0
ENST00000310613.8	+	761	2931	3421	491	0	b0574d4c-c169-4f68-b027-6fd2a177182e	256	ENST00000310613.8	2931	0	59	487	28	4	0	246	0	0	0	761	515	1	14	0
ENST00000310613.8	+	1812	2931	3022	92	0	0ce6e3bc-f155-4037-bc4d-5f087515392d	256	ENST00000310613.8	2931	0	7	91	2	1	0	1719	0	0	0	1812	93	1	42	0
ENST00000310613.8	+	762	2931	3303	373	0	d5a5e770-c4ca-4ba1-bd5c-5df650abab9f	256	ENST00000310613.8	2931	0	29	369	5	4	0	388	0	0	0	762	374	1	18	0
ENST00000310613.8	-	697	2931	3315	385	0	0759f04f-9047-4c8e-9e4d-72754362bf63	272	ENST00000310613.8	2931	0	76	373	6	12	0	318	0	0	0	697	379	1	18	1
ENST00000310613.8	-	1195	2931	3055	125	0	b294ad21-0f4a-4bad-b3d0-afc56d3ae1c6	272	ENST00000310613.8	2931	0	22	117	1	8	0	1077	0	0	0	1195	118	1	36	0
ENST00000310613.8	-	1817	2931	3085	155	0	770d23e5-aa6a-4df1-a373-b41e30be0ed2	272	ENST00000310613.8	2931	0	23	147	5	8	0	1665	0	0	0	1817	152	1	35	1
ENST00000310613.8	-	519	2931	3074	144	0	b1c78c20-8915-4d79-bbce-23409f70324d	272	ENST00000310613.8	2931	0	19	139	3	5	0	377	0	0	0	519	142	1	34	0
ENST00000310613.8	+	391	2932	3209	278	0	ea1bdb4f-6ea8-4339-a058-a2f0feed828b	256	ENST00000310613.8	2932	0	31	274	11	4	0	106	0	0	0	391	285	1	32	0
ENST00000310613.8	-	1359	2938	3209	272	0	f17e9272-2b02-40c3-92e6-39d3d60f4c56	272	ENST00000310613.8	2938	0	38	259	3	13	0	1097	0	0	0	1359	262	1	18	1
ENST00000310613.8	-	1243	2941	3158	218	0	fa072d14-0003-4ada-b9d8-4b51f17b483b	272	ENST00000310613.8	2941	0	16	215	4	3	0	1024	0	0	0	1243	219	1	14	1
ENST00000310613.8	+	828	2951	3355	405	0	7b6aa056-0fb2-4104-b506-7e91a0ed3b2a	256	ENST00000310613.8	2951	0	75	394	12	11	0	422	0	0	0	828	406	1	41	1
ENST00000310613.8	+	1529	2951	3282	332	0	5c6c8c7b-3b2e-46e0-8ca4-3bd4bb3a6589	256	ENST00000310613.8	2951	0	50	326	4	6	0	1199	0	0	0	1529	330	1	67	0
ENST00000310613.8	+	413	2951	3077	127	0	61eb0921-cc89-4ece-b6cb-63e92decff46	0	ENST00000310613.8	2951	1	19	119	2	8	0	292	0	0	0	413	121	1	34	0
ENST00000310613.8	+	425	2951	3192	242	0	5a23293b-4e60-4bf8-8d93-d67eee1e9381	256	ENST00000310613.8	2951	0	21	236	1	6	0	188	0	0	0	425	237	1	30	0
ENST00000310613.8	-	500	2951	3229	279	0	a4ee767e-9bfb-4a64-8c5e-aab7ae691900	272	ENST00000310613.8	2951	0	43	275	6	4	0	219	0	0	0	500	281	1	48	0
ENST00000310613.8	-	1351	2951	3219	269	0	7e494f5c-a0c2-48ef-8f47-f3b6dcdbc76b	272	ENST00000310613.8	2951	0	30	263	2	6	0	1086	0	0	0	1351	265	1	29	0
ENST00000310613.8	+	2604	2955	3178	224	0	7971fb19-f588-4d5e-aee6-d99f6e1c4159	0	ENST00000310613.8	2955	8	30	216	6	8	0	2382	0	0	0	2604	222	1	9	0
ENST00000310613.8	-	1191	2974	3401	428	0	15a1e99c-1d1c-4d10-bb31-c5d525571fab	272	ENST00000310613.8	2974	0	42	415	3	13	0	773	0	0	0	1191	418	1	19	1
ENST00000310613.8	+	1078	2982	3721	740	0	afe7e76f-b157-476d-a8fe-f52a5e31e53c	256	ENST00000310613.8	2982	0	69	723	13	17	0	342	0	0	0	1078	736	1	2	0
ENST00000310613.8	-	1016	2982	3721	740	0	c6e787e3-1f91-4ce0-9ddb-f77f4ccbc964	272	ENST00000310613.8	2982	0	66	726	12	14	0	278	0	0	0	1016	738	1	2	0
ENST00000310613.8	-	383	2988	3160	173	0	e42979b1-338e-45ec-ad28-0057d7aa291f	272	ENST00000310613.8	2988	0	13	170	3	3	0	210	0	0	0	383	173	1	34	0
ENST00000310613.8	+	675	2991	3296	306	0	425c93e8-27c4-4a27-9974-6341302b7310	0	ENST00000310613.8	2991	1	21	302	1	4	0	372	0	0	0	675	303	1	74	1
ENST00000310613.8	-	305	2991	3082	92	0	68e58147-c843-4cf2-90a7-85660e7606b7	272	ENST00000310613.8	2991	0	4	92	1	0	0	212	0	0	0	305	93	1	4	0
ENST00000310613.8	+	354	2992	3229	238	0	5cc301fb-33df-466d-a099-9d1ca8241fe6	256	ENST00000310613.8	2992	0	34	225	6	13	0	123	0	0	0	354	231	1	70	0
ENST00000310613.8	-	386	2992	3088	97	0	037a4164-711f-495a-89c4-9407b6086c10	272	ENST00000310613.8	2992	0	12	90	2	7	0	294	0	0	0	386	92	1	45	0
ENST00000310613.8	-	408	2992	3178	187	0	8519029f-b73b-4096-b1bf-7ffa41b0c502	272	ENST00000310613.8	2992	0	26	181	13	6	0	214	0	0	0	408	194	1	56	0
ENST00000310613.8	-	360	2993	3163	171	0	fb8d501d-e0a9-46ba-a8b1-d5df636ebd57	272	ENST00000310613.8	2993	0	23	158	1	13	0	201	0	0	0	360	159	1	36	0
ENST00000310613.8	-	321	2996	3106	111	0	5926bb66-436a-4927-954f-acd93d99b48c	272	ENST00000310613.8	2996	0	7	108	1	3	0	212	0	0	0	321	109	1	41	0
ENST00000310613.8	-	431	2996	3222	227	0	97e97c79-ed7c-49ec-8d5f-437f56705c98	272	ENST00000310613.8	2996	0	19	224	6	3	0	201	0	0	0	431	230	1	35	0
ENST00000310613.8	+	383	2999	3080	82	0	bc4fa878-1748-4fd0-99b7-005b0f74d223	256	ENST00000310613.8	2999	0	4	81	3	1	0	299	0	0	0	383	84	1	24	0
ENST00000310613.8	-	719	2999	3244	246	0	93bf5719-987b-47e3-9051-79a62e102060	272	ENST00000310613.8	2999	0	16	242	4	4	0	473	0	0	0	719	246	1	23	1
ENST00000310613.8	+	905	3000	3793	794	0	c632d5e8-e978-4f51-a5a0-46462002e103	256	ENST00000310613.8	3000	0	120	766	33	28	0	106	0	0	0	905	799	1	13	0
ENST00000310613.8	+	496	3000	3387	388	0	7c71853f-beb2-4c3d-a4b3-a1ed3fe57de4	256	ENST00000310613.8	3000	0	36	381	4	7	0	111	0	0	0	496	385	1	6	0
ENST00000310613.8	+	1280	3000	3233	234	0	310ba33b-8a26-4c1b-b936-c42968c776e9	256	ENST00000310613.8	3000	0	16	232	1	2	0	1047	0	0	0	1280	233	1	25	0
ENST00000310613.8	+	330	3000	3244	245	0	8b6facba-0ad6-4381-b9a7-549ef855af47	256	ENST00000310613.8	3000	0	41	230	6	15	0	94	0	0	0	330	236	1	20	0
ENST00000310613.8	+	607	3000	3421	422	0	9e3c5c2f-9d04-4308-b36c-1b07ccbc82e5	256	ENST00000310613.8	3000	0	53	406	8	16	0	193	0	0	0	607	414	1	16	0
ENST00000310613.8	+	412	3000	3216	217	0	5eebd9e0-73f9-43a0-9dd8-44fdf0852b73	256	ENST00000310613.8	3000	0	30	213	9	4	0	190	0	0	0	412	222	1	35	0
ENST00000310613.8	+	338	3000	3163	164	0	4079d326-6793-4e96-94b9-240f41afef41	256	ENST00000310613.8	3000	0	10	164	4	0	0	170	0	0	0	338	168	1	38	0
ENST00000310613.8	+	347	3000	3166	167	0	971315a6-6765-41ca-bae8-c98a47002f79	0	ENST00000310613.8	3000	1	17	162	4	5	0	181	0	0	0	347	166	1	82	0
ENST00000310613.8	+	342	3000	3229	230	0	118d78f2-ece1-4532-8f5e-3b73c62ee3d2	256	ENST00000310613.8	3000	0	29	223	3	7	0	116	0	0	0	342	226	1	33	0
ENST00000310613.8	+	529	3000	3345	346	0	6e71da96-b43a-4b24-9e9f-b189219026ac	0	ENST00000310613.8	3000	1	53	336	14	10	0	179	0	0	0	529	350	1	16	0
ENST00000310613.8	+	408	3000	3166	167	0	6590537b-6577-4c7b-9470-65ef74405dff	256	ENST00000310613.8	3000	0	17	162	3	5	0	243	0	0	0	408	165	1	42	0
ENST00000310613.8	+	463	3000	3229	230	0	50476af5-53b4-40d1-b1e3-2ff49086b5c6	256	ENST00000310613.8	3000	0	21	224	8	6	0	231	0	0	0	463	232	1	28	0
ENST00000310613.8	+	340	3000	3229	230	0	6091cd71-d54d-4e6f-bef5-9f95d61737ef	256	ENST00000310613.8	3000	0	45	217	5	13	0	118	0	0	0	340	222	1	30	0
ENST00000310613.8	+	442	3000	3226	227	0	aa82bf03-ddb4-4683-b471-559dc3af99ff	0	ENST00000310613.8	3000	1	23	225	10	2	0	207	0	0	0	442	235	1	42	0
ENST00000310613.8	+	392	3000	3218	219	0	202fa676-8500-44a3-bfd5-f718a860600b	256	ENST00000310613.8	3000	0	23	214	3	5	0	175	0	0	0	392	217	1	25	0
ENST00000310613.8	+	955	3000	3262	263	0	40bd60fc-56d1-4a26-bec0-9855ac4f8820	0	ENST00000310613.8	3000	1	24	253	4	10	0	698	0	0	0	955	257	1	6	0
ENST00000310613.8	+	967	3000	3385	386	0	db98e764-f1a8-4fdf-8350-a6f8caf925c5	256	ENST00000310613.8	3000	0	46	377	11	9	0	579	0	0	0	967	388	1	15	0
ENST00000310613.8	+	355	3000	3229	230	0	a22541f1-7c51-48b2-9c2e-77f652881c96	0	ENST00000310613.8	3000	1	10	229	2	1	0	124	0	0	0	355	231	1	20	0
ENST00000310613.8	-	410	3000	3223	224	0	554151da-6031-49b3-a369-abacac8b200c	272	ENST00000310613.8	3000	0	38	217	7	7	0	186	0	0	0	410	224	1	33	0
ENST00000310613.8	-	410	3000	3252	253	0	4ef132da-6796-44ea-a1e7-6376baffe543	16	ENST00000310613.8	3000	1	34	244	11	9	0	155	0	0	0	410	255	1	35	0
ENST00000310613.8	-	799	3000	3729	730	0	8b53ce5c-e3b6-462f-8bcd-34d464481b4d	272	ENST00000310613.8	3000	0	155	669	17	61	0	113	0	0	0	799	686	1	3	0
ENST00000310613.8	-	1371	3000	3128	129	0	31965d11-baf1-4b80-baea-ea8aef1f3fb8	272	ENST00000310613.8	3000	0	11	126	0	3	0	1245	0	0	0	1371	126	1	64	2
ENST00000310613.8	-	651	3000	3149	150	0	46d9a122-9836-4b98-885e-33d48ea595b4	272	ENST00000310613.8	3000	0	17	142	1	8	0	508	0	0	0	651	143	1	44	0
ENST00000310613.8	-	1826	3000	3218	219	0	3624fb6b-271b-42e6-835a-72bde328dc02	272	ENST00000310613.8	3000	0	34	205	5	14	0	1616	0	0	0	1826	210	1	47	1
ENST00000310613.8	-	283	3000	3163	164	0	75eeef79-475a-48d1-a7d5-e5e0aaba98d7	272	ENST00000310613.8	3000	0	21	162	0	2	0	121	0	0	0	283	162	1	37	0
ENST00000310613.8	-	342	3000	3222	223	0	fc6407af-30c6-4a87-bc04-8fd775569a5c	16	ENST00000310613.8	3000	1	30	212	5	11	0	125	0	0	0	342	217	1	33	0
ENST00000310613.8	-	295	3000	3093	94	0	1af458b7-075a-4220-a9f6-a9c5b3d5031d	272	ENST00000310613.8	3000	0	12	90	3	4	0	202	0	0	0	295	93	1	25	0
ENST00000310613.8	-	902	3000	3417	418	0	2cdffbd7-dcfa-4249-932a-a7024a4622d2	272	ENST00000310613.8	3000	0	37	404	4	14	0	494	0	0	0	902	408	1	9	0
ENST00000310613.8	-	2102	3000	3273	274	0	dda311e5-83d0-4baa-9f32-67c78927ba5b	272	ENST00000310613.8	3000	0	36	263	8	11	0	1831	0	0	0	2102	271	1	42	1
ENST00000310613.8	-	279	3000	3163	164	0	5895a0d4-d971-4d85-9c06-b84e8fa85d4d	272	ENST00000310613.8	3000	0	17	161	1	3	0	117	0	0	0	279	162	1	44	0
ENST00000310613.8	-	2185	3000	3600	601	0	d9f7c862-7547-424a-b13e-7e09e5c095b6	272	ENST00000310613.8	3000	0	87	579	17	22	0	1589	0	0	0	2185	596	1	10	0
ENST00000310613.8	-	264	3000	3085	86	0	bf49b2e2-3042-4dd7-9019-3fddfd950ea1	272	ENST00000310613.8	3000	0	5	83	0	3	0	181	0	0	0	264	83	1	9	0
ENST00000310613.8	-	1304	3000	3244	245	0	08ad784c-d174-4c91-aa3c-b487421cd7df	272	ENST00000310613.8	3000	0	18	241	6	4	0	1057	0	0	0	1304	247	1	33	1
ENST00000310613.8	-	221	3000	3080	81	0	8fbb112b-18cb-42e7-968e-18b833e94447	16	ENST00000310613.8	3000	1	6	78	0	3	0	143	0	0	0	221	78	1	15	0
ENST00000310613.8	-	415	3000	3219	220	0	b2015bec-15de-4be7-a188-b1fc8855b172	16	ENST00000310613.8	3000	24	10	217	2	3	0	196	0	0	0	415	219	1	17	0
ENST00000310613.8	+	1019	3001	3228	228	0	671687af-9932-42be-b533-0d52d4e68c05	256	ENST00000310613.8	3001	0	25	220	4	8	0	795	0	0	0	1019	224	1	42	0
ENST00000310613.8	-	942	3003	3393	391	0	ae975a5a-a52b-4768-890d-b6d4d02bc315	272	ENST00000310613.8	3003	0	31	384	8	7	0	550	0	0	0	942	392	1	15	0
ENST00000310613.8	-	1342	3011	3229	219	0	a6601df3-38eb-4cb6-a06d-57d5c8f3355a	272	ENST00000310613.8	3011	0	17	219	2	0	0	1121	0	0	0	1342	221	1	20	0
ENST00000310613.8	-	1034	3011	3700	690	0	36012b35-a197-46a9-b862-a30a73d3919b	272	ENST00000310613.8	3011	0	163	671	66	19	0	297	0	0	0	1034	737	1	42	0
ENST00000310613.8	+	1518	3017	3418	402	0	25c1c088-9f8e-4878-b5f8-d27a34e4a94c	256	ENST00000310613.8	3017	0	40	388	9	14	0	1121	0	0	0	1518	397	1	19	0
ENST00000310613.8	-	604	3017	3330	314	0	a86f0327-a8ad-4b2b-83ea-069931b2a35e	272	ENST00000310613.8	3017	0	76	308	5	6	0	291	0	0	0	604	313	1	10	0
ENST00000310613.8	+	342	3018	3229	212	0	c5e8577d-b5c5-477b-87f3-5e8885600b58	256	ENST00000310613.8	3018	0	10	210	0	2	0	132	0	0	0	342	210	1	20	0
ENST00000310613.8	+	619	3020	3484	465	0	8f0dcb52-94b7-4894-a8b9-4253b83e92aa	256	ENST00000310613.8	3020	0	66	447	17	18	0	155	0	0	0	619	464	1	18	0
ENST00000310613.8	+	329	3026	3229	204	0	7385f169-f9cf-451c-8c57-5a818bceffb2	256	ENST00000310613.8	3026	0	24	198	6	6	0	125	0	0	0	329	204	1	46	0
ENST00000310613.8	-	332	3026	3088	63	0	3e5b5cf3-fe05-4998-af45-44107492d970	272	ENST00000310613.8	3026	0	2	62	0	1	0	270	0	0	0	332	62	1	30	0
ENST00000310613.8	+	997	3028	3421	394	0	37e62d5c-0892-410b-a17b-7bc744aca24e	256	ENST00000310613.8	3028	0	70	383	7	11	0	607	0	0	0	997	390	1	72	1
ENST00000310613.8	+	907	3031	3701	671	0	466c5df7-9412-44ce-8605-49e47c9339f6	256	ENST00000310613.8	3031	0	155	647	25	24	0	235	0	0	0	907	672	1	21	0
ENST00000310613.8	+	314	3031	3229	199	0	42d5c028-1973-4ad0-84bb-aed10ac902c4	256	ENST00000310613.8	3031	0	8	198	1	1	0	115	0	0	0	314	199	1	36	0
ENST00000310613.8	+	371	3031	3226	196	0	eeb75f08-2690-4c09-971e-c12492207a1e	0	ENST00000310613.8	3031	1	21	192	8	4	0	171	0	0	0	371	200	1	22	0
ENST00000310613.8	-	1282	3031	3207	177	0	6de43f1f-bba2-4668-9e28-7c79d166130c	272	ENST00000310613.8	3031	0	20	175	4	2	0	1103	0	0	0	1282	179	1	66	0
ENST00000310613.8	-	363	3031	3197	167	0	42d044b2-33dc-4f60-b6e0-18f36b796163	272	ENST00000310613.8	3031	0	19	163	2	4	0	198	0	0	0	363	165	1	41	0
ENST00000310613.8	-	362	3031	3183	153	0	b8406cfe-d0c9-4b67-ba17-596647d4d10d	272	ENST00000310613.8	3031	0	11	152	2	1	0	208	0	0	0	362	154	1	75	0
ENST00000310613.8	-	475	3032	3360	329	0	6aab8149-c829-4771-84de-cd6d87092f82	272	ENST00000310613.8	3032	0	46	323	12	6	0	140	0	0	0	475	335	1	27	0
ENST00000310613.8	-	788	3032	3160	129	0	b6499bba-7665-4b58-b0ab-d1c331ce19df	272	ENST00000310613.8	3032	0	17	120	1	9	0	667	0	0	0	788	121	1	56	0
ENST00000310613.8	-	333	3035	3198	164	0	0410f21a-e8dc-4f3b-978d-656dee2643fd	272	ENST00000310613.8	3035	0	8	163	0	1	0	170	0	0	0	333	163	1	25	0
ENST00000310613.8	+	377	3039	3219	181	0	aa120229-9fe7-416a-9a38-7933dfd11f80	256	ENST00000310613.8	3039	0	26	178	10	3	0	189	0	0	0	377	188	1	36	0
ENST00000310613.8	+	484	3042	3262	221	0	98874a65-a482-41bb-b81d-a95a9d470240	256	ENST00000310613.8	3042	0	25	218	3	3	0	263	0	0	0	484	221	1	18	0
ENST00000310613.8	+	382	3042	3229	188	0	b409236b-82cd-44f1-9561-6c51a96bdfa3	0	ENST00000310613.8	3042	0	20	188	3	0	0	191	0	0	0	382	191	1	29	0
ENST00000310613.8	+	873	3042	3410	369	0	fc8d27d7-ec87-4c10-b7b5-6b4130d7f1cd	256	ENST00000310613.8	3042	0	45	364	12	5	0	497	0	0	0	873	376	1	16	0
ENST00000310613.8	-	675	3042	3231	190	0	bfaa7fee-43b6-4016-be0e-b4e45f363514	272	ENST00000310613.8	3042	0	22	182	5	8	0	488	0	0	0	675	187	1	66	0
ENST00000310613.8	-	374	3043	3214	172	0	2a403b5b-c64b-4ff1-bf52-d960d191f7a1	272	ENST00000310613.8	3043	0	21	165	2	7	0	207	0	0	0	374	167	1	40	0
ENST00000310613.8	-	310	3044	3225	182	0	e024e09a-4f3a-41a5-b0e2-dec93e6a6fc5	272	ENST00000310613.8	3044	0	19	180	2	2	0	128	0	0	0	310	182	1	56	0
ENST00000310613.8	-	476	3051	3166	116	0	f6d8033b-9ddd-4ed8-81f4-5c15d2c49347	272	ENST00000310613.8	3051	0	12	108	0	8	0	368	0	0	0	476	108	1	25	0
ENST00000310613.8	+	901	3065	3361	297	0	e8e4b667-28f5-4289-b57c-830f3bb3314b	256	ENST00000310613.8	3065	0	36	289	4	8	0	608	0	0	0	901	293	1	39	0
ENST00000310613.8	-	1698	3065	3312	248	0	bd8c8b1c-a864-44cd-bcef-4268045afd5c	272	ENST00000310613.8	3065	0	52	234	3	14	0	1461	0	0	0	1698	237	1	23	0
ENST00000310613.8	+	759	3068	3203	136	0	d33b2c32-f5cb-4c0c-8874-7453ddc4da48	256	ENST00000310613.8	3068	0	6	135	0	1	0	624	0	0	0	759	135	1	43	0
ENST00000310613.8	+	1625	3069	3199	131	0	dfcd0b24-0885-452f-b572-ebdb4820f896	256	ENST00000310613.8	3069	0	10	131	4	0	0	1490	0	0	0	1625	135	1	78	1
ENST00000310613.8	+	727	3072	3329	258	0	1ab22f33-7007-4320-9920-14dadedb00f2	256	ENST00000310613.8	3072	0	20	253	1	5	0	473	0	0	0	727	254	1	30	1
ENST00000310613.8	-	944	3072	3431	360	0	6b3c51be-f64b-41f6-8987-6c4c405cc1d2	272	ENST00000310613.8	3072	0	39	349	8	11	0	587	0	0	0	944	357	1	12	0
ENST00000310613.8	-	864	3073	3218	146	0	0ba9161b-9037-4b81-a815-21dd9de76e30	272	ENST00000310613.8	3073	0	12	142	0	4	0	722	0	0	0	864	142	1	48	0
ENST00000310613.8	+	617	3074	3229	156	0	507d16b1-1594-4405-8e06-dd8a328d87f5	256	ENST00000310613.8	3074	0	7	153	0	3	0	464	0	0	0	617	153	1	55	2
ENST00000310613.8	+	525	3075	3229	155	0	e5611531-adb0-4643-a552-24ab26e44445	256	ENST00000310613.8	3075	0	35	152	23	3	0	350	0	0	0	525	175	1	21	1
ENST00000310613.8	-	550	3075	3337	263	0	a5783bc5-8672-4ebf-90f1-72489efd8f9c	272	ENST00000310613.8	3075	0	18	256	2	7	0	292	0	0	0	550	258	1	7	0
ENST00000310613.8	-	1177	3076	3581	506	0	6ca29d9a-919b-4943-aaf3-a59ba2109a44	272	ENST00000310613.8	3076	0	83	481	14	25	0	682	0	0	0	1177	495	1	24	0
ENST00000310613.8	+	482	3077	3222	146	0	88da63aa-3e88-40ec-8900-9f832a1f2405	256	ENST00000310613.8	3077	0	14	141	5	5	0	336	0	0	0	482	146	1	38	0
ENST00000310613.8	-	584	3077	3250	174	0	39c65b8d-b4f6-4c0b-80b2-4dd5fdc321ac	272	ENST00000310613.8	3077	0	38	173	27	1	0	384	0	0	0	584	200	1	35	0
ENST00000310613.8	+	1362	3078	3600	523	0	3ddd4083-140d-4ff0-8158-236bb059a6d7	256	ENST00000310613.8	3078	0	97	510	15	13	0	837	0	0	0	1362	525	1	20	0
ENST00000310613.8	-	1397	3078	3282	205	0	0255d2fb-8361-40f2-9d81-6dfa0b695c70	272	ENST00000310613.8	3078	0	25	198	1	7	0	1198	0	0	0	1397	199	1	53	0
ENST00000310613.8	-	1563	3079	3429	351	0	c863d672-0af8-4bd8-930f-69be1d1bd8d1	272	ENST00000310613.8	3079	0	31	345	10	6	0	1208	0	0	0	1563	355	1	27	1
ENST00000310613.8	+	274	3081	3229	149	0	6a971485-ec2f-4c6d-ac37-e4ba58e6efa0	256	ENST00000310613.8	3081	0	13	144	0	5	0	130	0	0	0	274	144	1	58	0
ENST00000310613.8	+	612	3081	3418	338	0	3237b894-be64-4056-8caa-69b682e8a043	256	ENST00000310613.8	3081	0	33	330	8	8	0	274	0	0	0	612	338	1	15	0
ENST00000310613.8	+	335	3081	3229	149	0	b60697aa-0029-43fc-93f6-6b91d8f3b70d	256	ENST00000310613.8	3081	0	17	147	2	2	0	186	0	0	0	335	149	1	11	0
ENST00000310613.8	+	308	3081	3229	149	0	3de73b07-17ed-42fd-83bb-b5576cdd2588	256	ENST00000310613.8	3081	0	9	149	1	0	0	158	0	0	0	308	150	1	46	0
ENST00000310613.8	-	330	3081	3221	141	0	152273cf-afb6-4862-8d11-97e41c1c8259	272	ENST00000310613.8	3081	0	9	139	1	2	0	190	0	0	0	330	140	1	40	0
ENST00000310613.8	-	618	3081	3510	430	0	c46538cc-c1a9-40d8-b021-86722b631a5c	272	ENST00000310613.8	3081	0	57	420	12	10	0	186	0	0	0	618	432	1	21	0
ENST00000310613.8	-	377	3081	3229	149	0	7da7a667-3644-4352-a026-9ca270d0959a	272	ENST00000310613.8	3081	0	5	148	0	1	0	229	0	0	0	377	148	1	37	0
ENST00000310613.8	-	348	3081	3215	135	0	5db87a8e-403e-4012-b0b3-a63c4e638e1a	272	ENST00000310613.8	3081	0	13	135	1	0	0	212	0	0	0	348	136	1	78	0
ENST00000310613.8	-	443	3081	3421	341	0	95e5be77-fd34-4a04-92ef-9aa296d0d315	272	ENST00000310613.8	3081	0	27	331	5	10	0	107	0	0	0	443	336	1	10	0
ENST00000310613.8	-	916	3081	3416	336	0	6021b3bb-86b5-4173-b4d8-ab86bfd47ca2	272	ENST00000310613.8	3081	0	49	325	10	11	0	581	0	0	0	916	335	1	39	0
ENST00000310613.8	+	1279	3082	3794	713	0	6dd05204-faaf-474b-8625-b4b22ffae1fc	256	ENST00000310613.8	3082	0	137	696	9	17	0	574	0	0	0	1279	705	1	19	0
ENST00000310613.8	+	373	3082	3198	117	0	f8b73dc0-b01b-42ef-9ef3-df18d7b1f829	256	ENST00000310613.8	3082	0	8	116	2	1	0	255	0	0	0	373	118	1	46	1
ENST00000310613.8	+	807	3083	3313	231	0	79cd6741-9775-401d-a588-f32d534b67da	256	ENST00000310613.8	3083	0	36	214	5	17	0	588	0	0	0	807	219	1	27	0
ENST00000310613.8	+	832	3084	3443	360	0	e28943c2-ab08-4ae9-8030-d5a5f35523c7	256	ENST00000310613.8	3084	0	30	356	7	4	0	469	0	0	0	832	363	1	14	0
ENST00000310613.8	+	509	3084	3399	316	0	c44bf369-4891-422f-96f5-e22c32430d78	256	ENST00000310613.8	3084	0	73	305	15	11	0	189	0	0	0	509	320	1	27	0
ENST00000310613.8	-	770	3086	3574	489	0	6b055fe7-8e50-4032-bc60-58cabde78576	272	ENST00000310613.8	3086	0	71	480	6	9	0	284	0	0	0	770	486	1	8	0
